linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle,candidate
SB17,C00840017,500662939,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,2024-05-21,2550,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500673498,ORG,GS Property 8455 LLC,NA,NA,NA,NA,NA,6116 Executive Blvd,Ste 360,Rockville,MD,208524941,NA,2024-06-20,2520,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500673565,ORG,The Center Club,NA,NA,NA,NA,NA,100 Light St,Fl 16,Baltimore,MD,212021153,NA,2024-05-29,2500,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500673522,ORG,LSH GE Gateway 2 LLC,NA,NA,NA,NA,NA,1829 Reisterstown Rd,Ste 300,Pikesville,MD,212087106,NA,2024-06-20,2500,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500662903,ORG,JAB Strategies LLC,NA,NA,NA,NA,NA,525 Westfield Ave,Fl 2,Westfield,NJ,070903300,NA,2024-05-21,2500,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500656872,ORG,JAB Strategies LLC,NA,NA,NA,NA,NA,525 Westfield Ave,Fl 2,Westfield,NJ,070903300,NA,2024-04-30,2500,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500662938,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,2024-05-21,2488,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500658567,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,2024-05-01,2483.58,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500656445,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-04-28,2391.93,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673682,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,2376.91,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656458,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-29,2376.91,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673683,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-30,2376.91,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673684,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-13,2376.9,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661916,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-13,2376.9,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673568,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,2024-06-02,2233,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500658563,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-01,2152.56,Credit Card Fees,NA,NA,2024,Alsobrooks
SB20A,C00840017,500656424,IND,NA,Chiaramonte,Michael,J,NA,NA,510 Cathedral Dr,NA,Alexandria,VA,223144706,NA,2024-04-29,2100,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500662912,ORG,Bumperactive,NA,NA,NA,NA,NA,5903 Burnet Rd,NA,Austin,TX,787573224,NA,2024-05-21,2091.98,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500662926,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,2024-05-21,2072.47,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500661928,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-12,2017.9,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500662917,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,2024-05-21,2000,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500662904,ORG,AGP Strategies LLC,NA,NA,NA,NA,NA,PO Box 75443,NA,Washington,DC,200130443,NA,2024-05-21,2000,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500673446,ORG,AGP Strategies LLC,NA,NA,NA,NA,NA,PO Box 75443,NA,Washington,DC,200130443,NA,2024-06-18,2000,Communication Consulting,NA,NA,2024,Alsobrooks
SB20A,C00840017,500673657,IND,NA,Knapp,Daniel,NA,NA,NA,6082 Ralston Ave,NA,Richmond,CA,948051202,NA,2024-06-23,2000,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500658564,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-05,1931.36,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673474,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,2024-05-31,1894.75,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500658577,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,2024-05-01,1880,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500673529,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,2024-06-03,1880,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500663078,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,2024-05-18,1855,Printing,X,*,2024,Alsobrooks
SB17,C00840017,500673492,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-06-30,1837.5,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673572,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2024-05-30,1801,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500677087,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,2024-05-27,1762.4,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500673727,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2024-06-19,1700,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500673701,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-13,1618.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673702,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,1618.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656467,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-29,1618.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673700,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-30,1618.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661925,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-13,1618.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656459,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-29,1607.99,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661917,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-13,1607.99,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673686,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-30,1607.99,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673687,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-13,1607.99,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673685,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,1607.99,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673672,IND,NA,Henry,Rachel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,1550.21,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656465,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-29,1549.05,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661923,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-13,1549.05,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673698,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-30,1549.05,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673699,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-13,1549.05,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673697,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,1549.05,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673691,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-30,1539.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673693,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,1539.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673692,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-13,1539.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656468,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-29,1539.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661926,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-13,1539.61,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673715,ORG,Events 4 Good People,NA,NA,NA,NA,NA,5886 Pimlico Rd,NA,Baltimore,MD,212094203,NA,2024-06-19,1500,Site Rental,X,*,2024,Alsobrooks
SB17,C00840017,500663092,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2024-05-18,1496,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500659769,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-08,1469.87,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500659768,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-07,1421.94,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673533,ORG,Paxton Education Consulting,NA,NA,NA,NA,NA,336 E 22Nd St,NA,Baltimore,MD,212185830,NA,2024-05-30,1375,Strategy Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500673534,ORG,Paxton Education Consulting,NA,NA,NA,NA,NA,336 E 22Nd St,NA,Baltimore,MD,212185830,NA,2024-06-17,1375,Strategy Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500662916,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,2024-05-21,1370,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500659770,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-09,1302.16,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673486,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-06-26,1281,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673717,ORG,Google,NA,NA,NA,NA,NA,1600 Amphitheatre Pkwy,NA,Mountain View,CA,940431351,NA,2024-06-19,1273.78,Email Services,X,*,2024,Alsobrooks
SB17,C00840017,500662911,ORG,Bumperactive,NA,NA,NA,NA,NA,5903 Burnet Rd,NA,Austin,TX,787573224,NA,2024-05-21,1270,Printing,NA,NA,2024,Alsobrooks
SB20A,C00840017,500663099,IND,NA,Longtin,David,NA,NA,NA,7502 Heatherton Ln,NA,Potomac,MD,208543231,NA,2024-05-27,1250,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500658578,ORG,Paragon Payment Solutions,NA,NA,NA,NA,NA,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,NA,2024-05-02,1234.51,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673531,ORG,Paragon Payment Solutions,NA,NA,NA,NA,NA,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,NA,2024-06-03,1220.36,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656487,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,2024-04-29,1208.4,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500658570,ORG,GS Property 8455 LLC,NA,NA,NA,NA,NA,6116 Executive Blvd,Ste 360,Rockville,MD,208524941,NA,2024-05-06,1200,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500673707,IND,NA,McLaughlin,Evan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-27,1188.21,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673671,IND,NA,Henry,Rachel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-06-21,1171.5,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500663111,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-05-22,1165.02,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500662928,ORG,Venable LLP,NA,NA,NA,NA,NA,750 E Pratt St,Ste 900,Baltimore,MD,212023157,NA,2024-05-21,1150.8,Legal Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500663075,ORG,Google,NA,NA,NA,NA,NA,1600 Amphitheatre Pkwy,NA,Mountain View,CA,940431351,NA,2024-05-18,1128.53,Email Services,X,*,2024,Alsobrooks
SB17,C00840017,500662915,ORG,Mark Weiss Associates,NA,NA,NA,NA,NA,PO Box 34407,NA,Bethesda,MD,208270407,NA,2024-05-21,1081.2,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,5984020I,PAC,HIGHER HEIGHTS FOR AMERICA PAC,NA,NA,NA,NA,NA,147 Prince St,Ste 30,Brooklyn,NY,112013022,NA,2024-05-08,1050,Email Services,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500673497,ORG,Fond Memories Photography,NA,NA,NA,NA,NA,14017 Gadsen Ct,NA,Upper Marlboro,MD,207748512,NA,2024-06-17,1008,Photography,NA,NA,2024,Alsobrooks
SB20A,C00840017,500673666,IND,NA,Romero,Amy,NA,NA,NA,7809 Sherwood Dr NW,NA,Albuquerque,NM,871204050,NA,2024-06-30,1000,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500673648,IND,NA,Brother,Thomas,NA,NA,NA,1409 E Braemere Rd,NA,Boise,ID,837021857,NA,2024-06-16,1000,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500662902,ORG,AGP Strategies LLC,NA,NA,NA,NA,NA,PO Box 75443,NA,Washington,DC,200130443,NA,2024-05-21,1000,Communication Consulting,NA,NA,2024,Alsobrooks
SB20C,C00840017,500656192,COM,Friends Of Ben Barnes,NA,NA,NA,NA,NA,10 E Hamburg St,NA,Baltimore,MD,212304010,NA,2024-04-25,999,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,6445737I,PAC,ELECTING WOMEN GREATER SEATTLE PAC,NA,NA,NA,NA,NA,18336 Aurora Ave N,Ste # 105,Shoreline,WA,981334526,NA,2024-06-23,983.79,Event Food & Beverages,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500673449,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,2024-06-28,936.55,Bank Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500663076,ORG,Guilford Hall Brewery,NA,NA,NA,NA,NA,320 N Charles St,NA,Baltimore,MD,212014354,NA,2024-05-18,896.62,Site Rental/Catering,X,*,2024,Alsobrooks
SB17,C00840017,500662913,ORG,Bumperactive,NA,NA,NA,NA,NA,5903 Burnet Rd,NA,Austin,TX,787573224,NA,2024-05-21,850,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500663108,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,2024-05-24,780.02,Bank Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500673688,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2024-05-30,778.92,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673491,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-06-30,766.67,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500658580,ORG,GS Property 8455 LLC,NA,NA,NA,NA,NA,6116 Executive Blvd,Ste 360,Rockville,MD,208524941,NA,2024-05-06,748.5,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500658552,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-04-30,740.94,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500673461,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-06-07,740.94,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500662919,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-05-21,740.94,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500662918,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-05-21,740.94,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500673689,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2024-06-13,727.57,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500658551,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-04-30,700.43,List Acquisition,NA,NA,2024,Alsobrooks
SB17,C00840017,500673495,ORG,Engage USA,NA,NA,NA,NA,NA,880 N East St,Unit 205,Frederick,MD,217015045,NA,2024-05-30,650,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500656446,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,2024-04-26,648.29,Bank Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500673690,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2024-06-27,646.89,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661941,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,2024-05-17,641.56,Direct Mail Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500661883,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2024-05-16,632.22,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500658558,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2024-05-02,632.22,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661876,ORG,American Express,NA,NA,NA,NA,NA,200 Vesey St,NA,New York,NY,102851000,NA,2024-05-18,611.68,Credit Card Payment - See Below if Itemized,NA,NA,2024,Alsobrooks
SB17,C00840017,500661929,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2024-05-13,604.02,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500663079,ORG,Renaissance Baltimore,NA,NA,NA,NA,NA,202 E Pratt St,NA,Baltimore,MD,212026101,NA,2024-05-18,578.1,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500663065,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2024-05-18,538.2,Travel,X,*,2024,Alsobrooks
SB17,C00840017,500663066,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2024-05-18,538.2,Travel,X,*,2024,Alsobrooks
SB17,C00840017,6495626I,IND,NA,Ward,LaTasha,R,NA,NA,4403 Holmehurst Way,NA,Bowie,MD,207203453,NA,2024-05-09,530,Campaign Supplies,NA,* In-Kind Received,2024,Alsobrooks
SB20A,C00840017,500663105,IND,NA,Peeler-Allen,Kimberly,NA,NA,NA,43 Rochester Ave,Apt 3,Brooklyn,NY,112333011,NA,2024-05-27,500,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500673718,ORG,Holiday Inn Washington DC - Greenbelt MD,NA,NA,NA,NA,NA,7200 Hanover Dr,NA,Greenbelt,MD,207702246,NA,2024-06-19,500,Lodging,X,*,2024,Alsobrooks
SB20A,C00840017,500673619,IND,NA,Sloan,Cliff,NA,NA,NA,7007 Hillcrest Pl,NA,Chevy Chase,MD,208155135,NA,2024-06-10,500,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500658546,IND,NA,Richardson,Tarrus,NA,NA,NA,11404 Glen Rd,NA,Potomac,MD,208541206,NA,2024-04-29,500,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500662710,IND,NA,Nelson,Fai,NA,NA,NA,809 Rachel Ct,NA,Landover,MD,207854563,NA,2024-05-21,500,Canvassing Services,NA,NA,2024,Alsobrooks
SB17,C00840017,6098294I,IND,NA,Wynn,Albert,R,NA,NA,2410 Enterprise Rd,NA,Bowie,MD,207212529,NA,2024-05-11,494.59,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500662720,IND,NA,Riley,Reginald,NA,NA,NA,234 Persimmon Cir,NA,Reisterstown,MD,211366464,NA,2024-05-21,470.99,Sign Assembly/ Installation,NA,NA,2024,Alsobrooks
SB17,C00840017,500673710,ORG,American Express,NA,NA,NA,NA,NA,200 Vesey St,NA,New York,NY,102851000,NA,2024-06-19,470,Credit Card Fees,X,*,2024,Alsobrooks
SB17,C00840017,500673505,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-06-21,465.67,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500662933,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,2024-05-21,447.6,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500673714,ORG,Comcast,NA,NA,NA,NA,NA,8031 Corporate Dr,NA,Nottingham,MD,212364986,NA,2024-06-19,440.45,Utilities,X,*,2024,Alsobrooks
SB17,C00840017,500663071,ORG,Comcast,NA,NA,NA,NA,NA,8031 Corporate Dr,NA,Nottingham,MD,212364986,NA,2024-05-18,440.45,Utilities,X,*,2024,Alsobrooks
SB17,C00840017,500673729,ORG,Zoom,NA,NA,NA,NA,NA,55 Almaden Blvd,Ste 600,San Jose,CA,951131612,NA,2024-06-19,432.57,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500662924,ORG,NVG LLC,NA,NA,NA,NA,NA,1640 Rhode Island Ave NW,Ste 700,Washington,DC,200363216,NA,2024-05-21,427.42,Event Food & Beverages,NA,NA,2024,Alsobrooks
SB17,C00840017,500673725,ORG,Staples,NA,NA,NA,NA,NA,10530 Campus Way S,NA,Largo,MD,207741309,NA,2024-06-19,418.51,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500658559,IND,NA,Weinberg,Marisa,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-02,418.26,Salary,X,*,2024,Alsobrooks
SB17,C00840017,5953601I,IND,NA,Adler,Betty,NA,NA,NA,5100 Dorset Ave,Apt 109,Chevy Chase,MD,208155460,NA,2024-05-01,400,Photography,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,5952787I,IND,NA,Adler,Betty,NA,NA,NA,5100 Dorset Ave,Apt 109,Chevy Chase,MD,208155460,NA,2024-05-01,400,Photography,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500673501,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-05-30,395.97,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500661884,IND,NA,Weinberg,Marisa,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-05-16,391.21,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673469,ORG,Carrie Quigley & Associates Inc,NA,NA,NA,NA,NA,348 North Dr,NA,Severna Park,MD,211462120,NA,2024-06-19,380,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500658572,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-05-02,378,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500673607,IND,NA,O'Connell,Sheila,NA,NA,NA,3916 Washington St,NA,Kensington,MD,208953933,NA,2024-05-30,375,Stipend,NA,NA,2024,Alsobrooks
