end_date,election_type,result_type,special,office,district,name_raw,party,jurisdiction,votes,year,election_day,absentee,provisional,second_absentee
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Eduardo Rosas,DEM,Baltimore,662,2018,488,11,22,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,John Sarbanes,DEM,Baltimore,12794,2018,8501,379,149,104
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,"Anthony Carter, Sr.",DEM,Baltimore,660,2018,454,12,5,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Elijah Cummings,DEM,Baltimore,21598,2018,13151,355,241,144
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,John Moser,DEM,Baltimore,816,2018,561,16,9,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Charles U. Smith,DEM,Baltimore,293,2018,191,5,5,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Charles Stokes,DEM,Baltimore,612,2018,393,9,10,3
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,06,Russ No Tax Mirabile,DEM,Baltimore,2701,2018,1963,22,47,19
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,06,Buddy Staigerwald,DEM,Baltimore,3103,2018,2206,37,29,15
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,07,Donna Hines,DEM,Baltimore,3418,2018,2276,27,33,34
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,08,Max Davidson,DEM,Baltimore,1195,2018,859,7,28,6
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,08,Katherine Klausmeier,DEM,Baltimore,8495,2018,5892,100,137,51
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,10,Rob Johnson,DEM,Baltimore,3476,2018,1895,28,45,7
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,10,Delores G. Kelley,DEM,Baltimore,10509,2018,5657,123,123,48
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,10,Lawrence Williams,DEM,Baltimore,1861,2018,1078,15,17,9
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,11,Sheldon H. Laskin,DEM,Baltimore,4876,2018,3173,130,75,57
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,11,Bobby A. Zirkin,DEM,Baltimore,11461,2018,7364,322,141,60
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,12,Clarence K. Lam,DEM,Baltimore,2944,2018,1834,107,29,35
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,12,Mary Kay Sigaty,DEM,Baltimore,1441,2018,1035,39,27,9
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,42,Robbie Leonard,DEM,Baltimore,6966,2018,4866,202,72,53
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,42,Gretchen Maneval,DEM,Baltimore,4735,2018,3345,166,73,41
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,44,Aletheia McCaskill,DEM,Baltimore,3600,2018,2181,44,38,14
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,44,Shirley Nathan-Pulliam,DEM,Baltimore,7868,2018,4818,88,88,40
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Jonathan H. Campbell,DEM,Baltimore,1692,2018,1188,17,29,10
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,"Nicholas C. D'Adamo, Jr.",DEM,Baltimore,3591,2018,2580,35,43,19
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Diane DeCarlo,DEM,Baltimore,3282,2018,2327,43,45,25
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Justin Holliday,DEM,Baltimore,1938,2018,1325,27,18,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Megan Ann Mioduszewski,DEM,Baltimore,3398,2018,2435,41,38,13
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Allison Berkowitz,DEM,Baltimore,3197,2018,2130,29,31,34
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Gordon Koerner,DEM,Baltimore,2765,2018,1828,26,24,28
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Harry Bhandari,DEM,Baltimore,5941,2018,4179,54,94,28
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Eric Bromwell,DEM,Baltimore,6595,2018,4471,78,92,38
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Carl Jackson,DEM,Baltimore,5246,2018,3617,57,108,25
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Joe Werner,DEM,Baltimore,3335,2018,2299,38,63,15
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Benjamin Brooks,DEM,Baltimore,9587,2018,5109,99,97,40
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,"Nathaniel M. Costley, Sr.",DEM,Baltimore,1914,2018,1060,25,22,5
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Jay Jalisi,DEM,Baltimore,10790,2018,5753,99,104,39
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Adrienne A. Jones,DEM,Baltimore,11005,2018,5752,134,116,48
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Lauren Lipscomb,DEM,Baltimore,4588,2018,2600,66,65,22
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Jordan F. Porompyae,DEM,Baltimore,903,2018,472,18,7,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Amy Blank,DEM,Baltimore,6252,2018,4205,151,86,50
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Jon S. Cardin,DEM,Baltimore,9830,2018,6258,309,117,70
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Linda Dorsey-Walker,DEM,Baltimore,3325,2018,2126,56,58,16
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Shelly Hettleman,DEM,Baltimore,11158,2018,7065,332,116,95
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Kate Skovron,DEM,Baltimore,1200,2018,792,15,35,5
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Dana Stein,DEM,Baltimore,9893,2018,6178,316,109,80
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Jonathan Bratt,DEM,Baltimore,378,2018,277,8,7,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Dario J. Broccolino,DEM,Baltimore,599,2018,379,29,11,5
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Eric Ebersole,DEM,Baltimore,3077,2018,1927,105,32,30
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Jessica Feldmark,DEM,Baltimore,2032,2018,1332,61,30,19
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Malcolm J. Heflin,DEM,Baltimore,310,2018,212,9,2,6
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Terri Hill,DEM,Baltimore,2975,2018,1855,105,36,33
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,James Howard,DEM,Baltimore,409,2018,278,16,7,6
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Mark Weaver,DEM,Baltimore,1134,2018,733,31,10,9
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42A,Stephen Lafferty,DEM,Baltimore,4537,2018,3045,177,52,36
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Michele Guyton,DEM,Baltimore,5652,2018,4029,156,64,42
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Sachin Hebbar,DEM,Baltimore,3293,2018,2315,71,47,25
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Daniel Nemec,DEM,Baltimore,2744,2018,1976,104,30,30
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,44B,Aaron J. Barnett,DEM,Baltimore,3510,2018,1887,30,28,20
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,44B,Bishop Barry Chapman,DEM,Baltimore,1356,2018,841,17,19,13
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,44B,Aisha Khan,DEM,Baltimore,4110,2018,2783,37,68,20
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,44B,"Charles E. Sydnor, III",DEM,Baltimore,5643,2018,3336,66,47,14
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,44B,Pat Young,DEM,Baltimore,5102,2018,3114,82,41,21
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Baltimore,32333,2018,23474,457,416,255
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Baltimore,25202,2018,18417,329,313,196
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Baltimore,26860,2018,19532,359,331,213
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Baltimore,9502,2018,7084,111,97,70
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Baltimore,4033,2018,2922,53,54,34
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Baltimore,733,2018,527,17,14,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Baltimore,521,2018,383,2,10,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Baltimore,3012,2018,2191,25,44,10
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Baltimore,4369,2018,3216,58,54,43
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Baltimore,473,2018,327,9,3,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Baltimore,631,2018,431,12,13,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Baltimore,1050,2018,752,17,24,14
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Baltimore,1419,2018,969,16,18,24
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Baltimore,1472,2018,1042,18,16,11
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Martin Elborn,REP,Baltimore,373,2018,257,2,7,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Andy Harris,REP,Baltimore,4470,2018,3041,28,22,26
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Lamont Taylor,REP,Baltimore,154,2018,102,1,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,02,Liz Matory,REP,Baltimore,5040,2018,3669,86,56,41
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,02,"Hubert Owens, Jr.",REP,Baltimore,1984,2018,1489,17,31,20
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,02,Mark Shell,REP,Baltimore,2868,2018,2174,25,29,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,02,"Mitchell J. Toland, Jr.",REP,Baltimore,2236,2018,1674,34,32,17
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Charles Anthony,REP,Baltimore,1536,2018,1129,20,17,20
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Thomas E. Pinkston Harris,REP,Baltimore,1441,2018,1056,19,21,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Rob Seyfferth,REP,Baltimore,766,2018,577,12,7,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Ray Bly,REP,Baltimore,937,2018,692,10,10,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Richmond Davis,REP,Baltimore,1397,2018,990,27,16,14
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,William T. Newton,REP,Baltimore,1250,2018,914,21,15,12
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Michael Pearson,REP,Baltimore,1712,2018,1262,21,16,11
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,06,Janice Lee Dymowski,REP,Baltimore,1075,2018,796,15,13,7
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,06,Johnny R. Salling,REP,Baltimore,3247,2018,2505,19,29,21
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,07,J. B. Jennings,REP,Baltimore,4526,2018,3186,22,46,25
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,08,Christian Miele,REP,Baltimore,5486,2018,3801,44,61,35
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,10,Stephanie Boston,REP,Baltimore,1512,2018,985,12,20,20
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,12,Joseph D. Joe Hooe,REP,Baltimore,1811,2018,1313,38,20,14
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,42,Chris West,REP,Baltimore,6798,2018,5154,175,66,47
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,44,"Victor Clark, Jr.",REP,Baltimore,997,2018,726,1,17,11
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Robin L. Grammer,REP,Baltimore,2963,2018,2246,22,20,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Bob Long,REP,Baltimore,3380,2018,2568,24,27,22
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Ric Metzgar,REP,Baltimore,3354,2018,2541,22,29,27
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,06,Jake Mohorovic,REP,Baltimore,1345,2018,1003,12,16,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Lauren Arikan,REP,Baltimore,1970,2018,1506,5,11,7
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Joshua Barlow,REP,Baltimore,684,2018,482,8,10,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,"Russ English, Jr.",REP,Baltimore,189,2018,148,1,4,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Michael A. Geppi,REP,Baltimore,794,2018,569,2,7,3
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Norm Gifford,REP,Baltimore,121,2018,88,0,4,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Rick Impallaria,REP,Baltimore,2062,2018,1360,6,20,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Tammy Larkin,REP,Baltimore,1010,2018,756,7,11,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Trevor Leach,REP,Baltimore,68,2018,46,1,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Bill Paulshock,REP,Baltimore,1716,2018,1166,9,10,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Aaron Penman,REP,Baltimore,1076,2018,773,5,10,3
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,David Seman,REP,Baltimore,697,2018,490,3,5,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Angela Sudano-Marcellino,REP,Baltimore,260,2018,198,0,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,07,Kathy Szeliga,REP,Baltimore,3398,2018,2375,15,30,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Ben Boehl,REP,Baltimore,1244,2018,882,11,11,13
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,"Joseph C. Boteler, III",REP,Baltimore,3008,2018,2059,30,36,17
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Joe Cluster,REP,Baltimore,3558,2018,2443,30,31,20
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Kevin Leary,REP,Baltimore,1589,2018,1111,13,23,10
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Joe Norman,REP,Baltimore,2609,2018,1744,15,24,17
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Norma Secoura,REP,Baltimore,1786,2018,1272,15,24,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,08,Jared Wineberg,REP,Baltimore,401,2018,290,5,6,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,"Michael Tyrone Brown, Sr.",REP,Baltimore,607,2018,392,4,3,9
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,George H. Harman,REP,Baltimore,1138,2018,752,10,12,10
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Matthew Kaliszak,REP,Baltimore,900,2018,595,11,10,7
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,10,Brian Marcos,REP,Baltimore,969,2018,640,10,10,7
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,11,Jonathan Porter,REP,Baltimore,2802,2018,2076,48,33,32
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Bob Cockey,REP,Baltimore,1501,2018,1077,34,16,11
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Melanie Harris,REP,Baltimore,1593,2018,1144,32,17,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,12,Michael Russell,REP,Baltimore,1442,2018,1041,27,17,10
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42A,Stephen A. McIntire,REP,Baltimore,1122,2018,790,41,18,15
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Raymond C. Boccelli,REP,Baltimore,1635,2018,1263,29,18,15
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Justin Kinsey,REP,Baltimore,1107,2018,920,18,9,9
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Nino Mangione,REP,Baltimore,4389,2018,3354,83,38,21
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,42B,Tim Robinson,REP,Baltimore,3471,2018,2639,84,25,19
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Calvert,1797,2018,1334,27,15,38
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Calvert,186,2018,157,0,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Calvert,1745,2018,1332,23,24,29
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Calvert,162,2018,137,0,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Calvert,321,2018,250,5,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Calvert,289,2018,194,10,7,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Calvert,221,2018,167,4,3,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Calvert,325,2018,254,4,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Calvert,671,2018,501,21,9,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Calvert,5160,2018,3894,86,58,85
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Calvert,5045,2018,3781,90,56,82
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Calvert,4471,2018,3277,84,41,79
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Calvert,115,2018,84,5,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Calvert,452,2018,370,5,11,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Calvert,234,2018,201,0,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Calvert,221,2018,186,4,1,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Calvert,112,2018,94,1,1,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Calvert,265,2018,215,1,4,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Calvert,135,2018,110,2,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,05,Dennis L. Fritz,DEM,Calvert,1101,2018,904,14,14,11
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,05,Steny H. Hoyer,DEM,Calvert,5155,2018,3830,88,53,94
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,27,Tommi Makila,DEM,Calvert,1189,2018,913,14,18,13
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,27,"Thomas V. Mike Miller, Jr.",DEM,Calvert,3628,2018,2676,58,31,50
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,29,Thomas Brewer,DEM,Calvert,1111,2018,887,23,11,34
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,27B,Michael A. Jackson,DEM,Calvert,1468,2018,1118,20,14,22
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,27C,Jason T. Fowler,DEM,Calvert,2508,2018,1816,43,26,29
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,29C,Julia  Margaret Nichols,DEM,Calvert,1124,2018,888,25,13,32
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Calvert,8626,2018,6778,138,105,85
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Calvert,6220,2018,4976,102,76,60
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Calvert,6534,2018,5227,105,81,61
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Calvert,1222,2018,982,10,15,12
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Calvert,4304,2018,3334,66,53,40
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Calvert,157,2018,123,5,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Calvert,55,2018,43,2,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Calvert,231,2018,201,4,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Calvert,769,2018,619,16,4,13
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Calvert,40,2018,36,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Calvert,101,2018,78,1,4,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Calvert,182,2018,152,3,0,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Calvert,169,2018,143,6,3,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Calvert,136,2018,110,3,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,05,"William A. Devine, III",REP,Calvert,3733,2018,2964,54,49,40
